,M_GAME_MINOR_VERSION,M_SESSION_TIME,TIMESTAMP,M_TRACK_TEMPERATURE,M_TRACK_LENGTH,M_FORECAST_ACCURACY,M_AIR_TEMPERATURE,M_NUM_WEATHER_FORECAST_SAMPLES,M_TRACK_ID,M_WEATHER_FORECAST_SAMPLES_M_SESSION_TYPE,M_TIME_OFFSET,M_WEATHER_FORECAST_SAMPLES_M_WEATHER,M_WEATHER_FORECAST_SAMPLES_M_TRACK_TEMPERATURE,M_TRACK_TEMPERATURE_CHANGE,M_WEATHER_FORECAST_SAMPLES_M_AIR_TEMPERATURE,M_AIR_TEMPERATURE_CHANGE,M_RAIN_PERCENTAGE,M_WEATHER,M_SESSION_UID,M_ZONE_START,M_SESSION_TIME_LEFT,M_SESSION_DURATION
1734204,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.69,6999,7200
1734205,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.726,6999,7200
1734206,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.789,6999,7200
1734207,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.831,6999,7200
1734208,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.925,6999,7200
1734209,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.997,6999,7200
1734210,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,6999,7200
1734211,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,6999,7200
1734212,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,6999,7200
1734213,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,6999,7200
1734214,14,208.444,1642162396.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,6999,7200
1734215,14,208.444,1642162396.0,33,4650,0,25,3,28,10.0,0.0,0.0,33.0,2.0,25.0,2.0,1.0,0,1.0208185256540705e+19,,6999,7200
1734216,14,208.444,1642162396.0,33,4650,0,25,3,28,10.0,5.0,0.0,33.0,2.0,25.0,2.0,1.0,0,1.0208185256540705e+19,,6999,7200
1734217,14,208.444,1642162396.0,33,4650,0,25,3,28,10.0,10.0,0.0,33.0,2.0,25.0,2.0,1.0,0,1.0208185256540705e+19,,6999,7200
1734218,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734219,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734220,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734221,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734222,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734223,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734224,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734225,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734226,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734227,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734228,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734229,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734230,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734231,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734232,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734233,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734234,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734235,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734236,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734237,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734238,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734239,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734240,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734241,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734242,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734243,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734244,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734245,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734246,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734247,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734248,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734249,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734250,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734251,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734252,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734253,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734254,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734255,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734256,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734257,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734258,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734259,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734260,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734261,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734262,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734263,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734264,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734265,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734266,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734267,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734268,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734269,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734270,14,208.444,1642162396.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6999,7200
1734271,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.088,6988,7200
1734272,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.167,6988,7200
1734273,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.238,6988,7200
1734274,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.298,6988,7200
1734275,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.353,6988,7200
1734276,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.412,6988,7200
1734277,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.45,6988,7200
1734278,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.495,6988,7200
1734279,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.54,6988,7200
1734280,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.62,6988,7200
1734281,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.69,6988,7200
1734282,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.726,6988,7200
1734283,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.789,6988,7200
1734284,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.831,6988,7200
1734285,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.925,6988,7200
1734286,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.997,6988,7200
1734287,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,6988,7200
1734288,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,6988,7200
1734289,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,6988,7200
1734290,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,6988,7200
1734291,14,219.459,1642162407.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,6988,7200
1734292,14,219.459,1642162407.0,33,4650,0,25,3,28,10.0,0.0,0.0,33.0,2.0,25.0,2.0,1.0,0,1.0208185256540705e+19,,6988,7200
1734293,14,219.459,1642162407.0,33,4650,0,25,3,28,10.0,5.0,0.0,33.0,2.0,25.0,2.0,1.0,0,1.0208185256540705e+19,,6988,7200
1734294,14,219.459,1642162407.0,33,4650,0,25,3,28,10.0,10.0,0.0,33.0,2.0,25.0,2.0,1.0,0,1.0208185256540705e+19,,6988,7200
1734295,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734296,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734297,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734298,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734299,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734300,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734301,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734302,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734303,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734304,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734305,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734306,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734307,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734308,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734309,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734310,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734311,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734312,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734313,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734314,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734315,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734316,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734317,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734318,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734319,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734320,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734321,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734322,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734323,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734324,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734325,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734326,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734327,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734328,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734329,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734330,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734331,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734332,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734333,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734334,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734335,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734336,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734337,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734338,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734339,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734340,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734341,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734342,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734343,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734344,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734345,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734346,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734347,14,219.459,1642162407.0,33,4650,0,25,3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0208185256540705e+19,,6988,7200
1734348,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.088,7171,7200
1734349,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.167,7171,7200
1734350,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.238,7171,7200
1734351,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.298,7171,7200
1734352,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.353,7171,7200
1734353,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.412,7171,7200
1734354,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.45,7171,7200
1734355,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.495,7171,7200
1734356,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.54,7171,7200
1734357,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.62,7171,7200
1734358,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.69,7171,7200
1734359,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.726,7171,7200
1734360,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.789,7171,7200
1734361,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.831,7171,7200
1734362,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.925,7171,7200
1734363,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.997,7171,7200
1734364,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,7171,7200
1734365,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,7171,7200
1734366,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,7171,7200
1734367,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,7171,7200
1734368,14,35.595,1642162223.0,33,4650,0,25,3,28,,,,,,,,,0,1.0208185256540705e+19,0.0,7171,7200
