,M_GAME_MINOR_VERSION,M_SESSION_TIME,TIMESTAMP,M_TRACK_TEMPERATURE,M_TRACK_LENGTH,M_FORECAST_ACCURACY,M_AIR_TEMPERATURE,M_NUM_WEATHER_FORECAST_SAMPLES,M_TRACK_ID,M_WEATHER_FORECAST_SAMPLES_M_SESSION_TYPE,M_TIME_OFFSET,M_WEATHER_FORECAST_SAMPLES_M_WEATHER,M_WEATHER_FORECAST_SAMPLES_M_TRACK_TEMPERATURE,M_TRACK_TEMPERATURE_CHANGE,M_WEATHER_FORECAST_SAMPLES_M_AIR_TEMPERATURE,M_AIR_TEMPERATURE_CHANGE,M_RAIN_PERCENTAGE,M_WEATHER,M_SESSION_UID,M_ZONE_START,M_SESSION_TIME_LEFT,M_SESSION_DURATION
17051,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17052,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17053,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17054,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17055,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17056,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17057,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17058,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17059,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17060,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17061,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17062,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17063,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17064,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17065,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17066,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17067,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17068,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17069,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17070,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17071,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17072,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17073,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17074,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17075,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17076,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17077,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17078,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17079,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17080,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17081,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17082,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17083,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17084,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17085,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17086,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17087,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17088,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17089,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17090,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17091,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17092,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17093,14,65.276,1642724210,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1019,1080
17094,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.088,1018,1080
17095,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.167,1018,1080
17096,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.238,1018,1080
17097,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.298,1018,1080
17098,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.353,1018,1080
17099,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.412,1018,1080
17100,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.45,1018,1080
17101,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.495,1018,1080
17102,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.54,1018,1080
17103,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.62,1018,1080
17104,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.69,1018,1080
17105,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.726,1018,1080
17106,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.789,1018,1080
17107,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.831,1018,1080
17108,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.925,1018,1080
17109,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.997,1018,1080
17110,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.0,1018,1080
17111,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.0,1018,1080
17112,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.0,1018,1080
17113,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.0,1018,1080
17114,14,65.779,1642724211,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.0,1018,1080
17115,14,65.779,1642724211,33,4650,0,25,10,28,8.0,0.0,0.0,33.0,2.0,25.0,2.0,1.0,0,2.9397342895003817e+18,,1018,1080
17116,14,65.779,1642724211,33,4650,0,25,10,28,8.0,5.0,0.0,33.0,2.0,25.0,2.0,1.0,0,2.9397342895003817e+18,,1018,1080
17117,14,65.779,1642724211,33,4650,0,25,10,28,8.0,10.0,0.0,33.0,2.0,25.0,2.0,2.0,0,2.9397342895003817e+18,,1018,1080
17118,14,65.779,1642724211,33,4650,0,25,10,28,10.0,0.0,1.0,32.0,1.0,24.0,1.0,5.0,0,2.9397342895003817e+18,,1018,1080
17119,14,65.779,1642724211,33,4650,0,25,10,28,10.0,5.0,1.0,32.0,2.0,24.0,2.0,5.0,0,2.9397342895003817e+18,,1018,1080
17120,14,65.779,1642724211,33,4650,0,25,10,28,10.0,10.0,1.0,32.0,2.0,24.0,2.0,5.0,0,2.9397342895003817e+18,,1018,1080
17121,14,65.779,1642724211,33,4650,0,25,10,28,10.0,15.0,1.0,32.0,2.0,24.0,2.0,7.0,0,2.9397342895003817e+18,,1018,1080
17122,14,65.779,1642724211,33,4650,0,25,10,28,10.0,30.0,1.0,31.0,1.0,24.0,2.0,17.0,0,2.9397342895003817e+18,,1018,1080
17123,14,65.779,1642724211,33,4650,0,25,10,28,10.0,45.0,1.0,31.0,2.0,23.0,1.0,6.0,0,2.9397342895003817e+18,,1018,1080
17124,14,65.779,1642724211,33,4650,0,25,10,28,10.0,60.0,1.0,30.0,1.0,23.0,2.0,4.0,0,2.9397342895003817e+18,,1018,1080
17125,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17126,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17127,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17128,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17129,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17130,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17131,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17132,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17133,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17134,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17135,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17136,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17137,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17138,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17139,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17140,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17141,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17142,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17143,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17144,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17145,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17146,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17147,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17148,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17149,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17150,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17151,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17152,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17153,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17154,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17155,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17156,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17157,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17158,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17159,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17160,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17161,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17162,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17163,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17164,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17165,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17166,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17167,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17168,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17169,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17170,14,65.779,1642724211,33,4650,0,25,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9397342895003817e+18,,1018,1080
17171,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.088,1017,1080
17172,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.167,1017,1080
17173,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.238,1017,1080
17174,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.298,1017,1080
17175,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.353,1017,1080
17176,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.412,1017,1080
17177,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.45,1017,1080
17178,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.495,1017,1080
17179,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.54,1017,1080
17180,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.62,1017,1080
17181,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.69,1017,1080
17182,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.726,1017,1080
17183,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.789,1017,1080
17184,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.831,1017,1080
17185,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.925,1017,1080
17186,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.997,1017,1080
17187,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.0,1017,1080
17188,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.0,1017,1080
17189,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.0,1017,1080
17190,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.0,1017,1080
17191,14,67.283,1642724212,33,4650,0,25,10,28,,,,,,,,,0,2.9397342895003817e+18,0.0,1017,1080
17192,14,67.283,1642724212,33,4650,0,25,10,28,8.0,0.0,0.0,33.0,2.0,25.0,2.0,1.0,0,2.9397342895003817e+18,,1017,1080
17193,14,67.283,1642724212,33,4650,0,25,10,28,8.0,5.0,0.0,33.0,2.0,25.0,2.0,1.0,0,2.9397342895003817e+18,,1017,1080
17194,14,67.283,1642724212,33,4650,0,25,10,28,8.0,10.0,0.0,33.0,2.0,25.0,2.0,2.0,0,2.9397342895003817e+18,,1017,1080
17195,14,67.283,1642724212,33,4650,0,25,10,28,10.0,0.0,1.0,32.0,1.0,24.0,1.0,5.0,0,2.9397342895003817e+18,,1017,1080
17196,14,67.283,1642724212,33,4650,0,25,10,28,10.0,5.0,1.0,32.0,2.0,24.0,2.0,5.0,0,2.9397342895003817e+18,,1017,1080
17197,14,67.283,1642724212,33,4650,0,25,10,28,10.0,10.0,1.0,32.0,2.0,24.0,2.0,5.0,0,2.9397342895003817e+18,,1017,1080
