,M_GAME_MINOR_VERSION,M_SESSION_TIME,TIMESTAMP,M_TRACK_TEMPERATURE,M_TRACK_LENGTH,M_FORECAST_ACCURACY,M_AIR_TEMPERATURE,M_NUM_WEATHER_FORECAST_SAMPLES,M_TRACK_ID,M_WEATHER_FORECAST_SAMPLES_M_SESSION_TYPE,M_TIME_OFFSET,M_WEATHER_FORECAST_SAMPLES_M_WEATHER,M_WEATHER_FORECAST_SAMPLES_M_TRACK_TEMPERATURE,M_TRACK_TEMPERATURE_CHANGE,M_WEATHER_FORECAST_SAMPLES_M_AIR_TEMPERATURE,M_AIR_TEMPERATURE_CHANGE,M_RAIN_PERCENTAGE,M_WEATHER,M_SESSION_UID,M_ZONE_START,M_SESSION_TIME_LEFT,M_SESSION_DURATION
2146018,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146019,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146020,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146021,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146022,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146023,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146024,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146025,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146026,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146027,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146028,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146029,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146030,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146031,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146032,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146033,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146034,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146035,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146036,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146037,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146038,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146039,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146040,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146041,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146042,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146043,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146044,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146045,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146046,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146047,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146048,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146049,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146050,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146051,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146052,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146053,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146054,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146055,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146056,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146057,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146058,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146059,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146060,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146061,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146062,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146063,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146064,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146065,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146066,14,72.362,1641646977.2665043,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7132,7200
2146067,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.944,7129,7200
2146068,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.054,7129,7200
2146069,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.126,7129,7200
2146070,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.176,7129,7200
2146071,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.228,7129,7200
2146072,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.254,7129,7200
2146073,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.299,7129,7200
2146074,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.371,7129,7200
2146075,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.443,7129,7200
2146076,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.527,7129,7200
2146077,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.583,7129,7200
2146078,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.639,7129,7200
2146079,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.702,7129,7200
2146080,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.736,7129,7200
2146081,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.792,7129,7200
2146082,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.878,7129,7200
2146083,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.91,7129,7200
2146084,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.0,7129,7200
2146085,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.0,7129,7200
2146086,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.0,7129,7200
2146087,14,75.887,1641646980.7915933,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.0,7129,7200
2146088,14,75.887,1641646980.7915933,31,5815,0,23,3,1,10.0,0.0,0.0,32.0,2.0,23.0,2.0,3.0,0,1.391867972949549e+18,,7129,7200
2146089,14,75.887,1641646980.7915933,31,5815,0,23,3,1,10.0,5.0,0.0,32.0,2.0,23.0,2.0,3.0,0,1.391867972949549e+18,,7129,7200
2146090,14,75.887,1641646980.7915933,31,5815,0,23,3,1,10.0,10.0,0.0,32.0,2.0,23.0,2.0,3.0,0,1.391867972949549e+18,,7129,7200
2146091,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146092,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146093,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146094,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146095,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146096,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146097,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146098,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146099,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146100,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146101,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146102,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146103,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146104,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146105,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146106,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146107,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146108,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146109,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146110,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146111,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146112,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146113,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146114,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146115,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146116,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146117,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146118,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146119,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146120,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146121,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146122,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146123,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146124,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146125,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146126,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146127,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146128,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146129,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146130,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146131,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146132,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146133,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146134,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146135,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146136,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146137,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146138,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146139,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146140,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146141,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146142,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146143,14,75.887,1641646980.7915933,31,5815,0,23,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.391867972949549e+18,,7129,7200
2146144,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.944,7116,7200
2146145,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.054,7116,7200
2146146,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.126,7116,7200
2146147,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.176,7116,7200
2146148,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.228,7116,7200
2146149,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.254,7116,7200
2146150,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.299,7116,7200
2146151,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.371,7116,7200
2146152,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.443,7116,7200
2146153,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.527,7116,7200
2146154,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.583,7116,7200
2146155,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.639,7116,7200
2146156,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.702,7116,7200
2146157,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.736,7116,7200
2146158,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.792,7116,7200
2146159,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.878,7116,7200
2146160,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.91,7116,7200
2146161,14,88.44,1641646993.346506,31,5815,0,23,3,1,,,,,,,,,0,1.391867972949549e+18,0.0,7116,7200
